Timestamp;Trend Flags;Status;Value (kW-hr)
03-Aug-19 5:15:14 PM BRT;{ };{ok};3471,04 kW-hr
03-Aug-19 5:30:15 PM BRT;{ };{ok};3471,06 kW-hr
03-Aug-19 5:45:14 PM BRT;{ };{ok};3471,08 kW-hr
03-Aug-19 6:00:14 PM BRT;{ };{ok};3471,10 kW-hr
03-Aug-19 6:15:24 PM BRT;{ };{ok};3471,12 kW-hr
03-Aug-19 6:30:14 PM BRT;{ };{ok};3471,15 kW-hr
03-Aug-19 6:45:14 PM BRT;{ };{ok};3471,17 kW-hr
03-Aug-19 7:00:15 PM BRT;{ };{ok};3471,19 kW-hr
03-Aug-19 7:15:14 PM BRT;{ };{ok};3471,21 kW-hr
03-Aug-19 7:30:14 PM BRT;{ };{ok};3471,23 kW-hr
03-Aug-19 7:45:14 PM BRT;{ };{ok};3471,25 kW-hr
03-Aug-19 8:00:14 PM BRT;{ };{ok};3471,27 kW-hr
03-Aug-19 8:15:14 PM BRT;{ };{ok};3471,29 kW-hr
03-Aug-19 8:30:14 PM BRT;{ };{ok};3471,31 kW-hr
03-Aug-19 8:45:15 PM BRT;{ };{ok};3471,33 kW-hr
03-Aug-19 9:00:14 PM BRT;{ };{ok};3471,35 kW-hr
03-Aug-19 9:15:14 PM BRT;{ };{ok};3471,37 kW-hr
03-Aug-19 9:30:14 PM BRT;{ };{ok};3471,39 kW-hr
03-Aug-19 9:45:14 PM BRT;{ };{ok};3471,41 kW-hr
03-Aug-19 10:00:14 PM BRT;{ };{ok};3471,43 kW-hr
03-Aug-19 10:15:14 PM BRT;{ };{ok};3471,45 kW-hr
03-Aug-19 10:30:15 PM BRT;{ };{ok};3471,47 kW-hr
03-Aug-19 10:45:14 PM BRT;{ };{ok};3471,49 kW-hr
03-Aug-19 11:00:14 PM BRT;{ };{ok};3471,51 kW-hr
03-Aug-19 11:15:14 PM BRT;{ };{ok};3471,53 kW-hr
03-Aug-19 11:30:14 PM BRT;{ };{ok};3471,55 kW-hr
03-Aug-19 11:45:14 PM BRT;{ };{ok};3471,57 kW-hr
04-Aug-19 12:00:15 AM BRT;{ };{ok};3471,59 kW-hr
04-Aug-19 12:15:14 AM BRT;{ };{ok};3471,62 kW-hr
04-Aug-19 12:30:14 AM BRT;{ };{ok};3471,64 kW-hr
04-Aug-19 12:45:14 AM BRT;{ };{ok};3471,66 kW-hr
04-Aug-19 1:00:14 AM BRT;{ };{ok};3471,68 kW-hr
04-Aug-19 1:15:14 AM BRT;{ };{ok};3471,70 kW-hr
04-Aug-19 1:30:14 AM BRT;{ };{ok};3471,72 kW-hr
04-Aug-19 1:45:15 AM BRT;{ };{ok};3471,74 kW-hr
04-Aug-19 2:00:14 AM BRT;{ };{ok};3471,76 kW-hr
04-Aug-19 2:15:14 AM BRT;{ };{ok};3471,78 kW-hr
04-Aug-19 2:30:14 AM BRT;{ };{ok};3471,80 kW-hr
04-Aug-19 2:45:14 AM BRT;{ };{ok};3471,82 kW-hr
04-Aug-19 3:00:14 AM BRT;{ };{ok};3471,84 kW-hr
04-Aug-19 3:15:14 AM BRT;{ };{ok};3471,86 kW-hr
04-Aug-19 3:30:15 AM BRT;{ };{ok};3471,88 kW-hr
04-Aug-19 3:45:14 AM BRT;{ };{ok};3471,90 kW-hr
04-Aug-19 4:00:14 AM BRT;{ };{ok};3471,92 kW-hr
04-Aug-19 4:15:14 AM BRT;{ };{ok};3471,94 kW-hr
04-Aug-19 4:30:14 AM BRT;{ };{ok};3471,96 kW-hr
04-Aug-19 4:45:15 AM BRT;{ };{ok};3471,98 kW-hr
04-Aug-19 5:00:15 AM BRT;{ };{ok};3472,00 kW-hr
04-Aug-19 5:15:14 AM BRT;{ };{ok};3472,02 kW-hr
04-Aug-19 5:30:14 AM BRT;{ };{ok};3472,04 kW-hr
04-Aug-19 5:45:14 AM BRT;{ };{ok};3472,06 kW-hr
04-Aug-19 6:00:14 AM BRT;{ };{ok};3472,08 kW-hr
04-Aug-19 6:15:33 AM BRT;{ };{ok};3472,10 kW-hr
04-Aug-19 6:30:01 AM BRT;{start};{ok};3472,12 kW-hr
04-Aug-19 6:45:16 AM BRT;{ };{ok};3472,14 kW-hr
04-Aug-19 7:00:17 AM BRT;{ };{ok};3472,16 kW-hr
04-Aug-19 7:15:16 AM BRT;{ };{ok};3472,19 kW-hr
04-Aug-19 7:30:17 AM BRT;{ };{ok};3472,21 kW-hr
04-Aug-19 7:45:14 AM BRT;{ };{ok};3472,23 kW-hr
04-Aug-19 8:00:15 AM BRT;{ };{ok};3472,25 kW-hr
04-Aug-19 8:15:16 AM BRT;{ };{ok};3472,27 kW-hr
04-Aug-19 8:30:16 AM BRT;{ };{ok};3472,29 kW-hr
04-Aug-19 8:45:15 AM BRT;{ };{ok};3472,31 kW-hr
04-Aug-19 9:00:15 AM BRT;{ };{ok};3472,33 kW-hr
04-Aug-19 9:15:16 AM BRT;{ };{ok};3472,35 kW-hr
04-Aug-19 9:30:16 AM BRT;{ };{ok};3472,37 kW-hr
04-Aug-19 9:45:16 AM BRT;{ };{ok};3472,39 kW-hr
04-Aug-19 10:00:16 AM BRT;{ };{ok};3472,41 kW-hr
04-Aug-19 10:15:17 AM BRT;{ };{ok};3472,43 kW-hr
04-Aug-19 10:30:16 AM BRT;{ };{ok};3472,45 kW-hr
04-Aug-19 10:45:16 AM BRT;{ };{ok};3472,47 kW-hr
04-Aug-19 11:00:16 AM BRT;{ };{ok};3472,49 kW-hr
04-Aug-19 11:15:16 AM BRT;{ };{ok};3472,51 kW-hr
04-Aug-19 11:30:16 AM BRT;{ };{ok};3472,53 kW-hr
04-Aug-19 11:45:16 AM BRT;{ };{ok};3472,55 kW-hr
04-Aug-19 12:00:17 PM BRT;{ };{ok};3472,57 kW-hr
04-Aug-19 12:15:16 PM BRT;{ };{ok};3472,59 kW-hr
04-Aug-19 12:30:16 PM BRT;{ };{ok};3472,61 kW-hr
04-Aug-19 12:45:16 PM BRT;{ };{ok};3472,63 kW-hr
04-Aug-19 1:00:14 PM BRT;{ };{ok};3472,65 kW-hr
04-Aug-19 1:15:16 PM BRT;{ };{ok};3472,67 kW-hr
04-Aug-19 1:30:16 PM BRT;{ };{ok};3472,69 kW-hr
04-Aug-19 1:45:17 PM BRT;{ };{ok};3472,71 kW-hr
04-Aug-19 2:00:15 PM BRT;{ };{ok};3472,73 kW-hr
04-Aug-19 2:15:14 PM BRT;{ };{ok};3472,75 kW-hr
04-Aug-19 2:30:15 PM BRT;{ };{ok};3472,77 kW-hr
04-Aug-19 2:45:15 PM BRT;{ };{ok};3472,79 kW-hr
04-Aug-19 3:00:16 PM BRT;{ };{ok};3472,81 kW-hr
04-Aug-19 3:15:16 PM BRT;{ };{ok};3472,83 kW-hr
04-Aug-19 3:30:14 PM BRT;{ };{ok};3472,85 kW-hr
04-Aug-19 3:45:15 PM BRT;{ };{ok};3472,87 kW-hr
04-Aug-19 4:00:15 PM BRT;{ };{ok};3472,89 kW-hr
04-Aug-19 4:15:15 PM BRT;{ };{ok};3472,91 kW-hr
