Timestamp;Trend Flags;Status;Value (kW-hr)
04-Aug-19 11:45:17 AM BRT;{ };{ok};2724,94 kW-hr
04-Aug-19 12:00:18 PM BRT;{ };{ok};2726,19 kW-hr
04-Aug-19 12:15:17 PM BRT;{ };{ok};2727,37 kW-hr
04-Aug-19 12:30:17 PM BRT;{ };{ok};2728,54 kW-hr
04-Aug-19 12:45:17 PM BRT;{ };{ok};2729,74 kW-hr
04-Aug-19 1:00:15 PM BRT;{ };{ok};2730,95 kW-hr
04-Aug-19 1:15:17 PM BRT;{ };{ok};2732,16 kW-hr
04-Aug-19 1:30:17 PM BRT;{ };{ok};2733,46 kW-hr
04-Aug-19 1:45:18 PM BRT;{ };{ok};2734,90 kW-hr
04-Aug-19 2:00:16 PM BRT;{ };{ok};2736,33 kW-hr
04-Aug-19 2:15:15 PM BRT;{ };{ok};2737,76 kW-hr
04-Aug-19 2:30:16 PM BRT;{ };{ok};2739,14 kW-hr
04-Aug-19 2:45:16 PM BRT;{ };{ok};2740,73 kW-hr
04-Aug-19 3:00:17 PM BRT;{ };{ok};2742,07 kW-hr
04-Aug-19 3:15:17 PM BRT;{ };{ok};2743,33 kW-hr
04-Aug-19 3:30:15 PM BRT;{ };{ok};2744,57 kW-hr
04-Aug-19 3:45:17 PM BRT;{ };{ok};2745,86 kW-hr
04-Aug-19 4:00:16 PM BRT;{ };{ok};2747,17 kW-hr
04-Aug-19 4:15:16 PM BRT;{ };{ok};2748,47 kW-hr
04-Aug-19 4:30:17 PM BRT;{ };{ok};2749,71 kW-hr
04-Aug-19 4:45:15 PM BRT;{ };{ok};2750,93 kW-hr
04-Aug-19 5:00:18 PM BRT;{ };{ok};2752,15 kW-hr
04-Aug-19 5:15:17 PM BRT;{ };{ok};2753,40 kW-hr
04-Aug-19 5:30:16 PM BRT;{ };{ok};2754,67 kW-hr
04-Aug-19 5:45:17 PM BRT;{ };{ok};2755,90 kW-hr
04-Aug-19 6:00:16 PM BRT;{ };{ok};2757,13 kW-hr
04-Aug-19 6:15:22 PM BRT;{ };{ok};2758,35 kW-hr
04-Aug-19 6:30:16 PM BRT;{ };{ok};2759,53 kW-hr
04-Aug-19 6:45:18 PM BRT;{ };{ok};2761,18 kW-hr
04-Aug-19 7:00:17 PM BRT;{ };{ok};2762,84 kW-hr
04-Aug-19 7:15:16 PM BRT;{ };{ok};2764,47 kW-hr
04-Aug-19 7:30:16 PM BRT;{ };{ok};2765,97 kW-hr
04-Aug-19 7:45:15 PM BRT;{ };{ok};2767,49 kW-hr
04-Aug-19 8:00:15 PM BRT;{ };{ok};2769,06 kW-hr
04-Aug-19 8:15:16 PM BRT;{ };{ok};2770,62 kW-hr
04-Aug-19 8:30:15 PM BRT;{ };{ok};2771,88 kW-hr
04-Aug-19 8:45:15 PM BRT;{ };{ok};2773,32 kW-hr
04-Aug-19 9:00:15 PM BRT;{ };{ok};2774,90 kW-hr
04-Aug-19 9:15:15 PM BRT;{ };{ok};2776,47 kW-hr
04-Aug-19 9:30:15 PM BRT;{ };{ok};2777,75 kW-hr
04-Aug-19 9:45:15 PM BRT;{ };{ok};2779,00 kW-hr
04-Aug-19 10:00:16 PM BRT;{ };{ok};2780,46 kW-hr
04-Aug-19 10:15:15 PM BRT;{ };{ok};2781,97 kW-hr
04-Aug-19 10:30:15 PM BRT;{ };{ok};2783,38 kW-hr
04-Aug-19 10:45:15 PM BRT;{ };{ok};2784,65 kW-hr
04-Aug-19 11:00:15 PM BRT;{ };{ok};2785,89 kW-hr
04-Aug-19 11:15:15 PM BRT;{ };{ok};2787,09 kW-hr
04-Aug-19 11:30:15 PM BRT;{ };{ok};2788,28 kW-hr
04-Aug-19 11:45:16 PM BRT;{ };{ok};2789,47 kW-hr
05-Aug-19 12:00:15 AM BRT;{ };{ok};2790,67 kW-hr
05-Aug-19 12:15:15 AM BRT;{ };{ok};2791,86 kW-hr
05-Aug-19 12:30:15 AM BRT;{ };{ok};2793,07 kW-hr
05-Aug-19 12:45:15 AM BRT;{ };{ok};2794,25 kW-hr
05-Aug-19 1:00:15 AM BRT;{ };{ok};2795,55 kW-hr
05-Aug-19 1:15:16 AM BRT;{ };{ok};2796,89 kW-hr
05-Aug-19 1:30:15 AM BRT;{ };{ok};2798,16 kW-hr
05-Aug-19 1:45:15 AM BRT;{ };{ok};2799,47 kW-hr
05-Aug-19 2:00:15 AM BRT;{ };{ok};2800,62 kW-hr
05-Aug-19 2:15:15 AM BRT;{ };{ok};2801,85 kW-hr
05-Aug-19 2:30:15 AM BRT;{ };{ok};2803,10 kW-hr
05-Aug-19 2:45:15 AM BRT;{ };{ok};2804,35 kW-hr
05-Aug-19 3:00:16 AM BRT;{ };{ok};2805,58 kW-hr
05-Aug-19 3:15:15 AM BRT;{ };{ok};2806,89 kW-hr
05-Aug-19 3:30:15 AM BRT;{ };{ok};2808,38 kW-hr
05-Aug-19 3:45:15 AM BRT;{ };{ok};2809,63 kW-hr
05-Aug-19 4:00:15 AM BRT;{ };{ok};2810,23 kW-hr
05-Aug-19 4:15:15 AM BRT;{ };{ok};2810,23 kW-hr
05-Aug-19 4:30:15 AM BRT;{ };{ok};2810,23 kW-hr
